datetime,NIFTY BANK_open,NIFTY BANK_high,NIFTY BANK_low,NIFTY BANK_close
2023-01-11 13:45:59,42171.3,42180.4,42162.9,42171.75
2023-01-11 13:46:59,42172.85,42183.65,42169.0,42177.75
2023-01-11 13:47:59,42178.15,42188.0,42167.0,42168.65
2023-01-11 13:48:59,42164.35,42185.7,42161.1,42175.35
2023-01-11 13:49:59,42177.45,42197.9,42174.9,42183.65
2023-01-11 13:50:59,42184.15,42197.25,42176.55,42188.8
2023-01-11 13:51:59,42189.15,42189.65,42164.0,42167.75
2023-01-11 13:52:59,42167.6,42192.45,42157.6,42163.15
2023-01-11 13:53:59,42166.5,42181.1,42162.05,42163.15
2023-01-11 13:54:59,42167.55,42167.55,42133.9,42143.95
2023-01-11 13:55:59,42138.6,42151.4,42133.8,42141.75
2023-01-11 13:56:59,42141.75,42144.4,42118.2,42118.7
2023-01-11 13:57:59,42114.45,42138.2,42114.45,42129.3
2023-01-11 13:58:59,42126.1,42128.7,42112.6,42118.25
2023-01-11 13:59:59,42119.5,42131.95,42117.7,42124.05
2023-01-11 14:00:59,42121.75,42139.65,42119.6,42135.25
2023-01-11 14:01:59,42133.75,42170.95,42129.55,42160.3
2023-01-11 14:02:59,42156.95,42157.95,42132.6,42143.3
2023-01-11 14:03:59,42139.5,42141.6,42128.6,42132.5
2023-01-11 14:04:59,42131.6,42132.95,42113.25,42113.7
2023-01-11 14:05:59,42116.25,42116.65,42073.65,42076.45
2023-01-11 14:06:59,42076.05,42076.05,42054.0,42069.4
2023-01-11 14:07:59,42071.65,42091.15,42067.15,42076.4
2023-01-11 14:08:59,42075.7,42087.35,42071.4,42079.15
2023-01-11 14:09:59,42079.0,42106.15,42077.45,42106.15
2023-01-11 14:10:59,42110.95,42118.8,42102.1,42102.1
2023-01-11 14:11:59,42100.2,42100.2,42090.7,42092.95
2023-01-11 14:12:59,42092.85,42093.55,42087.45,42092.15
2023-01-11 14:13:59,42088.4,42090.1,42074.4,42082.35
2023-01-11 14:14:59,42081.6,42109.05,42081.6,42100.75
2023-01-11 14:15:59,42100.45,42101.85,42078.05,42090.7
2023-01-11 14:16:59,42091.4,42115.05,42088.75,42113.45
2023-01-11 14:17:59,42114.55,42125.4,42114.1,42117.5
2023-01-11 14:18:59,42118.7,42122.2,42103.25,42108.6
2023-01-11 14:19:59,42106.7,42106.7,42082.6,42087.55
2023-01-11 14:20:59,42087.25,42111.9,42084.95,42106.55
2023-01-11 14:21:59,42104.4,42111.5,42099.05,42103.4
2023-01-11 14:22:59,42103.75,42111.4,42098.3,42099.85
2023-01-11 14:23:59,42099.95,42107.25,42091.55,42095.95
2023-01-11 14:24:59,42093.65,42105.0,42084.05,42097.05
2023-01-11 14:25:59,42099.55,42149.35,42098.4,42135.75
2023-01-11 14:26:59,42134.6,42134.8,42111.8,42126.5
2023-01-11 14:27:59,42128.15,42137.25,42123.25,42129.95
2023-01-11 14:28:59,42131.15,42135.75,42112.45,42118.0
2023-01-11 14:29:59,42117.75,42153.65,42117.25,42148.75
2023-01-11 14:30:59,42145.7,42163.2,42144.85,42159.15
2023-01-11 14:31:59,42158.75,42168.5,42153.65,42167.25
2023-01-11 14:32:59,42172.15,42186.0,42159.6,42183.5
2023-01-11 14:33:59,42183.95,42209.45,42183.95,42197.9
2023-01-11 14:34:59,42199.4,42218.0,42199.4,42215.65
2023-01-11 14:35:59,42214.35,42221.45,42211.45,42215.0
2023-01-11 14:36:59,42215.65,42221.8,42205.3,42220.85
2023-01-11 14:37:59,42218.55,42236.9,42217.75,42236.9
2023-01-11 14:38:59,42233.35,42249.1,42223.95,42239.6
2023-01-11 14:39:59,42238.4,42244.65,42225.8,42241.05
2023-01-11 14:40:59,42240.3,42253.5,42227.2,42231.25
2023-01-11 14:41:59,42230.3,42250.85,42229.3,42246.75
2023-01-11 14:42:59,42243.05,42260.0,42241.9,42253.3
2023-01-11 14:43:59,42249.6,42253.1,42233.15,42237.9
2023-01-11 14:44:59,42236.65,42243.55,42231.65,42236.45
2023-01-11 14:45:59,42234.1,42250.75,42232.95,42239.85
2023-01-11 14:46:59,42240.7,42252.65,42217.15,42217.8
2023-01-11 14:47:59,42215.95,42237.35,42215.95,42217.45
2023-01-11 14:48:59,42219.35,42222.95,42213.95,42220.4
2023-01-11 14:49:59,42221.55,42231.3,42220.0,42231.3
2023-01-11 14:50:59,42231.65,42246.05,42230.95,42234.35
2023-01-11 14:51:59,42233.4,42236.95,42228.4,42229.9
2023-01-11 14:52:59,42231.25,42241.5,42225.65,42225.65
2023-01-11 14:53:59,42225.15,42236.45,42225.1,42226.45
2023-01-11 14:54:59,42225.45,42236.0,42220.95,42233.7
2023-01-11 14:55:59,42233.2,42234.9,42211.75,42211.75
2023-01-11 14:56:59,42212.6,42223.1,42210.05,42215.9
2023-01-11 14:57:59,42216.35,42226.3,42211.35,42226.3
2023-01-11 14:58:59,42227.15,42307.4,42227.15,42297.9
2023-01-11 14:59:59,42305.7,42318.0,42298.8,42302.7
2023-01-11 15:00:59,42303.8,42309.85,42278.55,42293.7
2023-01-11 15:01:59,42294.65,42301.35,42253.9,42253.9
2023-01-11 15:02:59,42247.6,42260.1,42235.25,42235.25
2023-01-11 15:03:59,42234.6,42234.6,42209.2,42216.7
2023-01-11 15:04:59,42214.45,42231.25,42214.45,42220.95
2023-01-11 15:05:59,42221.2,42228.35,42193.15,42195.55
2023-01-11 15:06:59,42195.65,42195.65,42183.15,42187.15
2023-01-11 15:07:59,42187.3,42188.25,42176.55,42183.3
2023-01-11 15:08:59,42180.7,42208.2,42178.05,42208.2
2023-01-11 15:09:59,42209.05,42238.7,42201.1,42238.7
2023-01-11 15:10:59,42244.55,42263.25,42225.35,42260.85
2023-01-11 15:11:59,42262.65,42280.35,42262.25,42265.15
2023-01-11 15:12:59,42262.95,42279.8,42251.75,42255.5
2023-01-11 15:13:59,42254.7,42260.35,42238.9,42247.0
2023-01-11 15:14:59,42248.3,42265.9,42248.15,42248.45
2023-01-11 15:15:59,42245.3,42262.75,42245.15,42245.3
2023-01-11 15:16:59,42241.15,42243.75,42223.9,42234.4
2023-01-11 15:17:59,42231.25,42237.55,42211.4,42213.95
2023-01-11 15:18:59,42212.1,42216.35,42198.35,42209.2
2023-01-11 15:19:59,42210.7,42228.45,42209.7,42228.45
2023-01-11 15:20:59,42228.6,42233.55,42207.5,42208.95
2023-01-11 15:21:59,42207.45,42225.1,42207.45,42222.1
2023-01-11 15:22:59,42220.85,42223.45,42213.0,42222.65
2023-01-11 15:23:59,42221.5,42239.25,42218.45,42239.0
2023-01-11 15:24:59,42241.45,42244.0,42222.5,42240.55
2023-01-11 15:25:59,42240.0,42240.9,42224.1,42227.35
2023-01-11 15:26:59,42229.65,42230.9,42219.85,42223.2
2023-01-11 15:27:59,42226.65,42237.45,42220.85,42222.9
2023-01-11 15:28:59,42228.65,42231.35,42210.5,42210.5
2023-01-11 15:29:59,42219.2,42226.35,42190.65,42190.65
2023-01-11 15:30:59,42197.75,42197.75,42197.75,42197.75
2023-01-12 09:15:59,42238.5,42263.35,42104.8,42112.25
2023-01-12 09:16:59,42121.1,42165.15,42083.4,42142.55
2023-01-12 09:17:59,42142.45,42193.05,42110.7,42188.55
2023-01-12 09:18:59,42182.05,42267.0,42182.05,42228.8
2023-01-12 09:19:59,42236.5,42250.8,42127.5,42150.85
2023-01-12 09:20:59,42149.3,42168.6,42122.8,42148.4
2023-01-12 09:21:59,42136.2,42141.2,42080.85,42100.3
2023-01-12 09:22:59,42099.05,42100.95,42064.5,42076.85
2023-01-12 09:23:59,42079.6,42131.3,42079.6,42128.95
2023-01-12 09:24:59,42135.7,42172.05,42134.8,42150.55
2023-01-12 09:25:59,42150.15,42185.65,42121.9,42185.65
2023-01-12 09:26:59,42207.35,42217.7,42173.9,42184.75
2023-01-12 09:27:59,42181.25,42182.45,42159.35,42175.5
2023-01-12 09:28:59,42173.1,42187.05,42138.75,42146.7
2023-01-12 09:29:59,42145.85,42168.1,42142.85,42150.7
2023-01-12 09:30:59,42149.95,42185.25,42149.95,42159.65
2023-01-12 09:31:59,42158.55,42189.8,42157.55,42185.95
2023-01-12 09:32:59,42186.05,42240.65,42179.35,42229.05
2023-01-12 09:33:59,42228.9,42290.45,42226.3,42278.25
2023-01-12 09:34:59,42281.15,42295.15,42263.7,42291.2
2023-01-12 09:35:59,42283.55,42314.7,42267.85,42271.55
2023-01-12 09:36:59,42275.45,42281.95,42237.15,42247.1
2023-01-12 09:37:59,42248.2,42271.1,42244.75,42252.9
2023-01-12 09:38:59,42251.1,42269.85,42242.6,42265.9
2023-01-12 09:39:59,42267.8,42287.65,42262.8,42285.4
2023-01-12 09:40:59,42286.15,42294.6,42264.25,42292.95
2023-01-12 09:41:59,42293.55,42326.7,42282.65,42322.05
2023-01-12 09:42:59,42319.9,42343.5,42309.25,42310.05
2023-01-12 09:43:59,42306.95,42306.95,42215.85,42241.7
2023-01-12 09:44:59,42242.45,42274.55,42237.75,42261.8
2023-01-12 09:45:59,42256.3,42277.1,42233.8,42238.15
2023-01-12 09:46:59,42234.15,42250.2,42228.65,42249.15
2023-01-12 09:47:59,42249.65,42269.5,42228.4,42228.4
2023-01-12 09:48:59,42229.5,42237.6,42219.55,42230.35
2023-01-12 09:49:59,42230.45,42236.9,42224.15,42226.5
2023-01-12 09:50:59,42228.25,42228.25,42204.2,42206.1
2023-01-12 09:51:59,42205.95,42205.95,42163.85,42186.4
2023-01-12 09:52:59,42185.4,42230.6,42179.65,42226.5
2023-01-12 09:53:59,42224.7,42244.9,42199.7,42244.0
2023-01-12 09:54:59,42242.6,42246.65,42217.45,42218.25
2023-01-12 09:55:59,42219.25,42237.35,42208.8,42233.2
2023-01-12 09:56:59,42235.65,42245.45,42226.4,42226.4
2023-01-12 09:57:59,42226.85,42226.85,42200.25,42200.25
2023-01-12 09:58:59,42199.65,42221.75,42190.2,42205.15
2023-01-12 09:59:59,42208.55,42209.35,42197.5,42198.05
2023-01-12 10:00:59,42197.45,42204.75,42165.45,42170.05
2023-01-12 10:01:59,42169.75,42180.6,42163.6,42164.6
2023-01-12 10:02:59,42158.8,42162.8,42132.95,42144.6
2023-01-12 10:03:59,42141.3,42147.0,42100.5,42104.85
2023-01-12 10:04:59,42108.15,42114.05,42105.25,42109.75
2023-01-12 10:05:59,42112.25,42138.65,42105.55,42123.0
2023-01-12 10:06:59,42120.7,42120.95,42089.05,42091.9
2023-01-12 10:07:59,42094.9,42124.8,42088.8,42113.3
2023-01-12 10:08:59,42109.35,42128.45,42106.4,42115.25
2023-01-12 10:09:59,42115.65,42115.65,42090.7,42095.15
2023-01-12 10:10:59,42096.15,42097.5,42076.55,42090.85
2023-01-12 10:11:59,42092.3,42125.6,42088.9,42125.6
2023-01-12 10:12:59,42121.95,42130.35,42111.0,42125.55
2023-01-12 10:13:59,42126.85,42133.1,42118.05,42130.25
2023-01-12 10:14:59,42129.55,42135.4,42122.5,42124.9
2023-01-12 10:15:59,42125.1,42125.1,42090.5,42095.8
2023-01-12 10:16:59,42097.25,42097.25,42045.25,42054.3
2023-01-12 10:17:59,42053.0,42061.1,42025.1,42057.25
2023-01-12 10:18:59,42057.5,42071.4,42054.5,42064.15
2023-01-12 10:19:59,42063.15,42068.25,42054.15,42068.25
2023-01-12 10:20:59,42065.9,42066.3,42038.0,42038.85
2023-01-12 10:21:59,42039.9,42052.0,42037.2,42052.0
2023-01-12 10:22:59,42050.3,42050.3,42031.55,42047.9
2023-01-12 10:23:59,42044.85,42071.3,42044.1,42049.3
2023-01-12 10:24:59,42048.7,42049.55,42035.8,42039.55
2023-01-12 10:25:59,42037.9,42037.9,41999.85,42008.45
2023-01-12 10:26:59,42005.3,42011.0,41961.5,41969.85
2023-01-12 10:27:59,41975.3,41975.3,41942.65,41949.55
2023-01-12 10:28:59,41947.5,41980.7,41947.5,41968.5
2023-01-12 10:29:59,41964.0,41964.0,41944.95,41949.8
2023-01-12 10:30:59,41950.95,41950.95,41911.2,41914.95
2023-01-12 10:31:59,41919.5,41919.9,41880.05,41886.55
2023-01-12 10:32:59,41891.55,41910.35,41885.6,41907.0
2023-01-12 10:33:59,41906.9,41920.7,41899.5,41920.7
2023-01-12 10:34:59,41922.15,41934.85,41914.65,41916.65
2023-01-12 10:35:59,41917.95,41919.15,41900.25,41912.5
2023-01-12 10:36:59,41913.3,41929.25,41910.8,41919.8
2023-01-12 10:37:59,41917.65,41934.85,41915.35,41933.95
2023-01-12 10:38:59,41932.45,41942.4,41927.35,41931.9
2023-01-12 10:39:59,41932.05,41943.6,41920.35,41943.35
2023-01-12 10:40:59,41943.7,41964.2,41942.1,41946.0
2023-01-12 10:41:59,41947.6,41972.55,41945.5,41961.1
2023-01-12 10:42:59,41960.4,41973.8,41960.05,41968.5
2023-01-12 10:43:59,41961.4,41966.9,41932.2,41945.9
2023-01-12 10:44:59,41945.75,41960.5,41941.65,41950.5
2023-01-12 10:45:59,41953.35,41960.25,41939.9,41954.4
2023-01-12 10:46:59,41951.4,41974.95,41951.05,41974.4
2023-01-12 10:47:59,41976.45,41976.45,41944.0,41952.5
2023-01-12 10:48:59,41952.55,41952.55,41937.5,41940.5
2023-01-12 10:49:59,41940.9,41944.25,41937.6,41937.6
2023-01-12 10:50:59,41939.0,41940.6,41911.55,41911.55
2023-01-12 10:51:59,41915.95,41931.05,41915.95,41922.45
2023-01-12 10:52:59,41925.4,41927.75,41914.55,41924.5
2023-01-12 10:53:59,41925.2,41928.0,41910.35,41922.35
2023-01-12 10:54:59,41922.8,41958.9,41922.8,41940.4
2023-01-12 10:55:59,41941.4,41953.6,41933.15,41945.9
2023-01-12 10:56:59,41946.55,41962.75,41942.8,41961.2
2023-01-12 10:57:59,41962.25,41962.25,41931.25,41935.4
2023-01-12 10:58:59,41935.35,41960.1,41935.35,41960.1
2023-01-12 10:59:59,41960.85,41967.35,41944.35,41949.55
2023-01-12 11:00:59,41949.2,41962.05,41941.95,41945.8
2023-01-12 11:01:59,41944.8,41978.8,41941.8,41964.4
2023-01-12 11:02:59,41962.4,41971.95,41958.4,41968.9
2023-01-12 11:03:59,41968.85,41981.9,41961.1,41966.7
2023-01-12 11:04:59,41972.85,41988.2,41971.55,41986.4
2023-01-12 11:05:59,41986.6,41992.3,41977.1,41977.1
2023-01-12 11:06:59,41980.3,41991.4,41970.35,41972.3
2023-01-12 11:07:59,41973.0,41975.2,41961.95,41974.45
2023-01-12 11:08:59,41974.6,41982.3,41968.95,41980.75
2023-01-12 11:09:59,41980.7,41983.05,41971.0,41979.75
2023-01-12 11:10:59,41979.2,41979.2,41921.75,41929.95
2023-01-12 11:11:59,41933.05,41940.4,41904.1,41923.65
2023-01-12 11:12:59,41924.95,41925.55,41911.1,41921.85
2023-01-12 11:13:59,41920.1,41929.9,41912.75,41920.4
2023-01-12 11:14:59,41922.75,41931.1,41913.0,41918.8
2023-01-12 11:15:59,41916.65,41948.55,41916.35,41946.4
2023-01-12 11:16:59,41943.55,41953.2,41933.5,41951.3
2023-01-12 11:17:59,41950.8,41970.5,41950.8,41959.35
2023-01-12 11:18:59,41958.7,41972.35,41948.7,41964.85
2023-01-12 11:19:59,41966.8,41982.9,41961.4,41961.4
2023-01-12 11:20:59,41960.95,41968.3,41932.7,41933.25
2023-01-12 11:21:59,41933.95,41933.95,41919.95,41923.35
2023-01-12 11:22:59,41924.55,41934.75,41918.8,41920.25
2023-01-12 11:23:59,41915.6,41930.6,41915.3,41922.35
2023-01-12 11:24:59,41924.25,41936.55,41922.55,41932.2
2023-01-12 11:25:59,41934.3,41934.3,41906.7,41909.25
2023-01-12 11:26:59,41909.4,41938.5,41907.8,41917.4
2023-01-12 11:27:59,41914.8,41918.4,41903.2,41918.4
2023-01-12 11:28:59,41918.85,41918.85,41903.5,41909.9
2023-01-12 11:29:59,41909.75,41938.8,41907.45,41935.9
2023-01-12 11:30:59,41936.2,41954.65,41927.65,41954.65
2023-01-12 11:31:59,41948.1,41971.15,41948.1,41971.15
2023-01-12 11:32:59,41967.15,41985.55,41967.15,41976.2
2023-01-12 11:33:59,41976.15,41984.55,41958.35,41958.35
2023-01-12 11:34:59,41955.95,41981.95,41955.95,41975.7
2023-01-12 11:35:59,41975.25,41998.75,41972.1,41996.9
2023-01-12 11:36:59,41997.7,42017.4,41994.15,42005.55
2023-01-12 11:37:59,42002.7,42004.65,41985.3,41988.6
2023-01-12 11:38:59,41984.85,41990.8,41972.1,41979.6
2023-01-12 11:39:59,41978.4,41987.75,41975.5,41983.4
2023-01-12 11:40:59,41983.1,41985.75,41960.6,41960.6
2023-01-12 11:41:59,41961.25,41967.85,41955.1,41966.85
2023-01-12 11:42:59,41965.45,41967.5,41952.55,41956.8
2023-01-12 11:43:59,41954.6,41959.4,41951.4,41951.5
2023-01-12 11:44:59,41949.65,41955.7,41945.05,41954.3
2023-01-12 11:45:59,41950.8,41954.4,41936.15,41947.8
2023-01-12 11:46:59,41949.5,41952.95,41943.6,41950.1
2023-01-12 11:47:59,41951.05,41964.25,41949.45,41950.95
2023-01-12 11:48:59,41950.95,41952.95,41939.8,41944.85
2023-01-12 11:49:59,41934.2,41940.95,41926.65,41934.8
2023-01-12 11:50:59,41936.8,41936.8,41923.95,41923.95
2023-01-12 11:51:59,41925.7,41937.4,41919.85,41935.3
2023-01-12 11:52:59,41935.2,41935.2,41924.45,41924.9
2023-01-12 11:53:59,41924.0,41929.7,41916.85,41920.6
2023-01-12 11:54:59,41919.7,41919.8,41888.45,41889.8
2023-01-12 11:55:59,41876.65,41897.1,41862.35,41892.45
2023-01-12 11:56:59,41891.8,41905.05,41887.05,41902.55
2023-01-12 11:57:59,41905.3,41912.4,41897.85,41911.4
2023-01-12 11:58:59,41911.75,41923.2,41911.2,41913.65
2023-01-12 11:59:59,41914.35,41914.45,41892.65,41899.55
2023-01-12 12:00:59,41899.65,41900.5,41886.9,41891.2
2023-01-12 12:01:59,41892.25,41923.55,41887.65,41922.05
2023-01-12 12:02:59,41920.9,41933.8,41917.05,41933.8
2023-01-12 12:03:59,41939.95,41944.75,41929.5,41932.1
2023-01-12 12:04:59,41932.45,41939.75,41927.3,41932.45
2023-01-12 12:05:59,41933.0,41938.45,41923.05,41924.95
2023-01-12 12:06:59,41924.55,41928.05,41917.8,41927.1
2023-01-12 12:07:59,41926.8,41936.35,41921.25,41933.8
2023-01-12 12:08:59,41936.4,41946.5,41932.15,41944.2
2023-01-12 12:09:59,41940.5,41951.3,41935.85,41950.05
2023-01-12 12:10:59,41950.95,41951.65,41938.55,41938.55
2023-01-12 12:11:59,41934.15,41938.35,41930.05,41935.4
2023-01-12 12:12:59,41933.7,41942.8,41933.7,41941.95
2023-01-12 12:13:59,41940.4,41946.65,41937.8,41944.95
2023-01-12 12:14:59,41944.8,41951.55,41943.65,41948.75
2023-01-12 12:15:59,41948.9,41953.05,41933.9,41934.85
2023-01-12 12:16:59,41935.5,41951.5,41933.7,41950.15
2023-01-12 12:17:59,41949.25,41963.4,41944.05,41944.05
2023-01-12 12:18:59,41945.55,41957.95,41943.95,41952.45
2023-01-12 12:19:59,41956.4,41971.9,41951.6,41970.35
2023-01-12 12:20:59,41974.1,41985.75,41974.1,41981.65
2023-01-12 12:21:59,41981.6,41982.25,41959.15,41965.05
2023-01-12 12:22:59,41967.15,41970.1,41953.3,41955.85
2023-01-12 12:23:59,41955.25,41974.15,41955.25,41968.65
2023-01-12 12:24:59,41966.25,41974.75,41953.9,41965.05
2023-01-12 12:25:59,41965.25,41971.6,41955.25,41963.6
2023-01-12 12:26:59,41958.2,41969.5,41952.5,41962.85
2023-01-12 12:27:59,41964.8,41971.35,41946.7,41947.55
2023-01-12 12:28:59,41943.8,41956.6,41939.7,41948.75
2023-01-12 12:29:59,41946.9,41953.4,41936.15,41944.2
2023-01-12 12:30:59,41944.65,41947.95,41928.45,41943.25
2023-01-12 12:31:59,41939.3,41952.25,41939.3,41945.95
2023-01-12 12:32:59,41944.15,41960.55,41943.75,41957.75
2023-01-12 12:33:59,41954.05,41963.0,41952.65,41956.05
2023-01-12 12:34:59,41957.05,41958.15,41937.95,41957.8
2023-01-12 12:35:59,41948.75,41956.45,41917.35,41921.35
2023-01-12 12:36:59,41919.15,41956.85,41917.95,41956.85
2023-01-12 12:37:59,41954.2,41956.7,41936.7,41944.25
2023-01-12 12:38:59,41942.15,41961.5,41940.95,41961.0
2023-01-12 12:39:59,41960.3,41965.55,41949.5,41954.25
2023-01-12 12:40:59,41951.25,41986.65,41944.4,41970.05
2023-01-12 12:41:59,41965.3,41965.3,41921.0,41929.5
2023-01-12 12:42:59,41925.9,41942.85,41922.45,41930.5
2023-01-12 12:43:59,41927.45,41941.8,41925.35,41933.8
2023-01-12 12:44:59,41931.65,41947.5,41930.5,41939.6
2023-01-12 12:45:59,41937.2,41945.3,41933.8,41944.15
2023-01-12 12:46:59,41943.25,41953.75,41940.9,41951.55
2023-01-12 12:47:59,41948.85,41960.8,41943.5,41951.15
2023-01-12 12:48:59,41948.25,41955.75,41946.3,41949.4
2023-01-12 12:49:59,41944.75,41949.95,41928.6,41942.75
2023-01-12 12:50:59,41937.4,41957.3,41932.35,41957.3
2023-01-12 12:51:59,41952.4,41980.95,41949.6,41978.5
2023-01-12 12:52:59,41972.1,42023.05,41972.1,42000.15
2023-01-12 12:53:59,41996.75,42114.45,41996.75,42074.65
2023-01-12 12:54:59,42071.95,42101.45,42054.35,42066.55
2023-01-12 12:55:59,42067.05,42078.2,42039.5,42067.45
2023-01-12 12:56:59,42062.25,42064.3,42016.25,42021.65
2023-01-12 12:57:59,42019.45,42036.35,41995.65,42013.85
2023-01-12 12:58:59,42014.55,42021.25,42006.35,42018.1
2023-01-12 12:59:59,42013.5,42029.5,42007.0,42013.5
2023-01-12 13:00:59,42007.0,42049.65,42007.0,42049.55
2023-01-12 13:01:59,42048.55,42055.85,42016.5,42033.7
2023-01-12 13:02:59,42033.55,42041.55,42026.35,42032.15
2023-01-12 13:03:59,42026.8,42041.5,42020.1,42033.2
2023-01-12 13:04:59,42022.8,42030.1,42016.15,42026.9
2023-01-12 13:05:59,42018.1,42034.4,42005.6,42034.4
2023-01-12 13:06:59,42034.6,42045.1,42030.7,42040.0
2023-01-12 13:07:59,42033.75,42037.55,42024.0,42032.45
2023-01-12 13:08:59,42031.3,42039.15,42026.55,42032.75
2023-01-12 13:09:59,42029.5,42038.5,42024.1,42031.8
2023-01-12 13:10:59,42030.3,42030.3,41979.8,41988.2
2023-01-12 13:11:59,41984.6,41991.65,41922.15,41924.3
2023-01-12 13:12:59,41924.75,41927.15,41870.65,41925.0
2023-01-12 13:13:59,41922.65,41967.05,41922.65,41966.4
2023-01-12 13:14:59,41964.9,41964.9,41943.0,41944.6
2023-01-12 13:15:59,41941.5,41952.2,41916.9,41933.7
2023-01-12 13:16:59,41930.75,41943.0,41918.6,41943.0
2023-01-12 13:17:59,41935.85,41970.75,41935.85,41970.75
2023-01-12 13:18:59,41968.0,41968.0,41933.35,41944.45
2023-01-12 13:19:59,41936.45,41944.3,41928.45,41935.95
2023-01-12 13:20:59,41934.85,41939.6,41919.8,41928.95
2023-01-12 13:21:59,41924.35,41925.95,41894.9,41902.55
2023-01-12 13:22:59,41896.3,41902.35,41882.55,41896.15
2023-01-12 13:23:59,41891.6,41897.7,41875.65,41878.8
2023-01-12 13:24:59,41875.55,41875.55,41850.3,41867.8
2023-01-12 13:25:59,41867.5,41879.0,41857.05,41859.45
2023-01-12 13:26:59,41857.55,41862.75,41839.3,41845.4
2023-01-12 13:27:59,41845.7,41846.95,41816.05,41836.35
2023-01-12 13:28:59,41832.1,41836.95,41806.75,41819.3
2023-01-12 13:29:59,41817.9,41823.2,41801.2,41819.7
2023-01-12 13:30:59,41821.15,41835.95,41810.75,41816.65
2023-01-12 13:31:59,41816.9,41823.8,41793.45,41810.35
2023-01-12 13:32:59,41809.3,41818.5,41801.45,41817.7
2023-01-12 13:33:59,41813.4,41816.6,41803.65,41813.4
2023-01-12 13:34:59,41809.4,41813.55,41776.95,41779.3
2023-01-12 13:35:59,41779.25,41784.1,41750.05,41764.9
2023-01-12 13:36:59,41759.3,41773.3,41742.95,41761.3
2023-01-12 13:37:59,41759.8,41780.85,41753.7,41770.2
2023-01-12 13:38:59,41773.65,41780.8,41760.05,41780.8
2023-01-12 13:39:59,41777.3,41803.6,41768.1,41772.1
2023-01-12 13:40:59,41776.05,41794.35,41765.45,41767.55
2023-01-12 13:41:59,41763.5,41777.4,41757.7,41773.65
2023-01-12 13:42:59,41770.5,41770.6,41747.65,41756.15
2023-01-12 13:43:59,41753.65,41782.45,41753.65,41761.75
2023-01-12 13:44:59,41759.9,41782.15,41756.55,41768.55
2023-01-12 13:45:59,41765.1,41784.15,41764.7,41775.95
2023-01-12 13:46:59,41776.8,41798.15,41775.5,41791.2
2023-01-12 13:47:59,41790.45,41811.55,41780.45,41787.3
2023-01-12 13:48:59,41784.15,41795.0,41776.6,41783.15
2023-01-12 13:49:59,41782.25,41791.2,41763.6,41765.65
2023-01-12 13:50:59,41766.7,41776.6,41757.6,41772.35
2023-01-12 13:51:59,41768.75,41776.85,41760.4,41776.85
2023-01-12 13:52:59,41772.3,41832.05,41772.2,41812.85
2023-01-12 13:53:59,41813.6,41831.05,41809.7,41816.5
2023-01-12 13:54:59,41819.5,41832.85,41813.5,41830.05
2023-01-12 13:55:59,41825.65,41848.55,41824.8,41835.65
2023-01-12 13:56:59,41833.4,41851.15,41826.05,41847.2
2023-01-12 13:57:59,41847.75,41879.2,41840.3,41866.65
2023-01-12 13:58:59,41866.2,41905.35,41861.55,41902.75
2023-01-12 13:59:59,41903.5,41910.15,41886.9,41903.2
2023-01-12 14:00:59,41900.05,41918.1,41894.55,41916.5
2023-01-12 14:01:59,41916.65,41919.55,41900.15,41900.15
2023-01-12 14:02:59,41900.5,41916.65,41898.15,41908.7
2023-01-12 14:03:59,41907.0,41938.55,41907.0,41935.15
2023-01-12 14:04:59,41929.95,41936.5,41898.1,41906.9
2023-01-12 14:05:59,41903.8,41925.1,41903.8,41922.2
2023-01-12 14:06:59,41920.9,41943.5,41920.9,41932.35
2023-01-12 14:07:59,41932.15,41947.9,41930.4,41946.55
2023-01-12 14:08:59,41941.75,41953.55,41936.2,41951.95
2023-01-12 14:09:59,41948.7,41963.9,41948.7,41959.05
2023-01-12 14:10:59,41956.05,41985.0,41956.05,41965.55
2023-01-12 14:11:59,41962.55,41968.6,41937.45,41946.5
2023-01-12 14:12:59,41941.35,41965.5,41941.35,41961.7
2023-01-12 14:13:59,41960.4,41964.95,41956.35,41962.15
2023-01-12 14:14:59,41959.35,41964.65,41947.8,41960.85
2023-01-12 14:15:59,41957.75,41971.55,41946.35,41950.05
2023-01-12 14:16:59,41947.5,42003.45,41934.55,42003.45
2023-01-12 14:17:59,41999.3,42028.5,41999.3,42028.5
2023-01-12 14:18:59,42024.0,42046.3,42024.0,42025.5
2023-01-12 14:19:59,42024.25,42038.35,42002.6,42002.6
2023-01-12 14:20:59,42002.75,42008.5,41984.9,42000.55
2023-01-12 14:21:59,41998.0,42023.15,41998.0,42023.15
2023-01-12 14:22:59,42020.45,42024.3,42012.8,42024.3
2023-01-12 14:23:59,42022.85,42034.15,42004.5,42012.4
2023-01-12 14:24:59,42010.15,42049.6,42010.15,42046.65
2023-01-12 14:25:59,42042.6,42046.85,42034.15,42038.75
2023-01-12 14:26:59,42036.05,42042.55,42009.6,42019.2
2023-01-12 14:27:59,42015.9,42021.65,41984.6,42003.0
2023-01-12 14:28:59,41993.1,42019.35,41990.2,42001.4
2023-01-12 14:29:59,41998.15,42002.15,41985.35,41995.65
2023-01-12 14:30:59,41992.55,41998.45,41955.45,41985.0
